Loc,ItemNumber,ReqMonth,StatQty,.model,ModelDate,AdjQty,ITEMDESC,ItmClsCd,RptClass,Brand,Channel
All Other,601088,2018-12-01,135,history,2021-03-01,135,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2019-01-01,126,history,2021-03-01,126,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2019-02-01,63,history,2021-03-01,63,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2019-03-01,154,history,2021-03-01,154,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2019-04-01,253,history,2021-03-01,253,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2019-05-01,1045,history,2021-03-01,1045,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2019-06-01,15,history,2021-03-01,15,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2019-07-01,92,history,2021-03-01,92,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2019-08-01,96,history,2021-03-01,96,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2019-09-01,19,history,2021-03-01,19,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2019-10-01,2,history,2021-03-01,2,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2019-11-01,0,history,2021-03-01,0,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2019-12-01,1,history,2021-03-01,1,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2020-01-01,0,history,2021-03-01,0,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2020-02-01,0,history,2021-03-01,0,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2020-03-01,0,history,2021-03-01,0,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2020-04-01,0,history,2021-03-01,0,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2020-05-01,0,history,2021-03-01,0,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2020-06-01,0,history,2021-03-01,0,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2020-07-01,185,history,2021-03-01,185,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2020-08-01,0,history,2021-03-01,0,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2020-09-01,0,history,2021-03-01,0,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2020-10-01,0,history,2021-03-01,0,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2020-11-01,27,history,2021-03-01,27,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2020-12-01,11,history,2021-03-01,11,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2021-01-01,35,history,2021-03-01,35,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088,2021-02-01,22,history,2021-03-01,22,Hot & Cold Bottom Loading Water Dispenser - Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2018-11-01,1,history,2021-03-01,1,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2018-12-01,0,history,2021-03-01,0,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2019-01-01,3,history,2021-03-01,3,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2019-02-01,0,history,2021-03-01,0,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2019-03-01,4,history,2021-03-01,4,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2019-04-01,1,history,2021-03-01,1,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2019-05-01,0,history,2021-03-01,0,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2019-06-01,2,history,2021-03-01,2,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2019-07-01,0,history,2021-03-01,0,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2019-08-01,2,history,2021-03-01,2,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2019-09-01,1,history,2021-03-01,1,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2019-10-01,19,history,2021-03-01,19,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2019-11-01,37,history,2021-03-01,37,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2019-12-01,18,history,2021-03-01,18,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2020-01-01,37,history,2021-03-01,37,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2020-02-01,37,history,2021-03-01,37,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2020-03-01,63,history,2021-03-01,63,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2020-04-01,90,history,2021-03-01,90,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2020-05-01,36,history,2021-03-01,36,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2020-06-01,36,history,2021-03-01,36,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2020-07-01,72,history,2021-03-01,72,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2020-08-01,36,history,2021-03-01,36,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2020-09-01,0,history,2021-03-01,0,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2020-10-01,36,history,2021-03-01,36,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2020-11-01,36,history,2021-03-01,36,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2020-12-01,0,history,2021-03-01,0,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2021-01-01,36,history,2021-03-01,36,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601088-C,2021-02-01,54,history,2021-03-01,54,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2017-01-01,135,history,2021-03-01,135,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2017-02-01,50,history,2021-03-01,50,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2017-03-01,183,history,2021-03-01,183,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2017-04-01,67,history,2021-03-01,67,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2017-05-01,138,history,2021-03-01,138,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2017-06-01,130,history,2021-03-01,130,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2017-07-01,172,history,2021-03-01,172,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2017-08-01,231,history,2021-03-01,231,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2017-09-01,178,history,2021-03-01,178,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2017-10-01,248,history,2021-03-01,248,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2017-11-01,160,history,2021-03-01,160,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2017-12-01,66,history,2021-03-01,66,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2018-01-01,125,history,2021-03-01,125,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2018-02-01,233,history,2021-03-01,233,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2018-03-01,296,history,2021-03-01,296,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2018-04-01,293,history,2021-03-01,293,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2018-05-01,664,history,2021-03-01,664,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2018-06-01,311,history,2021-03-01,311,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2018-07-01,64,history,2021-03-01,64,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2018-08-01,124,history,2021-03-01,124,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2018-09-01,156,history,2021-03-01,156,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2018-10-01,328,history,2021-03-01,328,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2018-11-01,275,history,2021-03-01,275,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2018-12-01,270,history,2021-03-01,270,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2019-01-01,175,history,2021-03-01,175,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2019-02-01,120,history,2021-03-01,120,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2019-03-01,137,history,2021-03-01,137,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2019-04-01,144,history,2021-03-01,144,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2019-05-01,89,history,2021-03-01,89,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2019-06-01,12,history,2021-03-01,12,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2019-07-01,108,history,2021-03-01,108,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2019-08-01,17,history,2021-03-01,17,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2019-09-01,41,history,2021-03-01,41,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2019-10-01,44,history,2021-03-01,44,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2019-11-01,17,history,2021-03-01,17,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2019-12-01,37,history,2021-03-01,37,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2020-01-01,46,history,2021-03-01,46,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2020-02-01,56,history,2021-03-01,56,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2020-03-01,96,history,2021-03-01,96,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2020-04-01,30,history,2021-03-01,30,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2020-05-01,25,history,2021-03-01,25,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2020-06-01,7,history,2021-03-01,7,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2020-07-01,43,history,2021-03-01,43,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2020-08-01,38,history,2021-03-01,38,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2020-09-01,142,history,2021-03-01,142,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090,2020-10-01,370,history,2021-03-01,370,Hot & Cold Bottom Loading Water Dispenser - Black/Stainless Steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2019-07-01,2,history,2021-03-01,2,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2019-08-01,99,history,2021-03-01,99,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2019-09-01,70,history,2021-03-01,70,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2019-10-01,57,history,2021-03-01,57,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2019-11-01,82,history,2021-03-01,82,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2019-12-01,40,history,2021-03-01,40,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2020-01-01,45,history,2021-03-01,45,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2020-02-01,27,history,2021-03-01,27,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2020-03-01,27,history,2021-03-01,27,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2020-04-01,91,history,2021-03-01,91,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2020-05-01,46,history,2021-03-01,46,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2020-06-01,36,history,2021-03-01,36,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2020-07-01,36,history,2021-03-01,36,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2020-08-01,36,history,2021-03-01,36,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2020-09-01,0,history,2021-03-01,0,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2020-10-01,36,history,2021-03-01,36,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2020-11-01,36,history,2021-03-01,36,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2020-12-01,0,history,2021-03-01,0,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601090-C,2021-01-01,36,history,2021-03-01,36,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
All Other,601130,2017-01-01,20,history,2021-03-01,20,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2017-02-01,10,history,2021-03-01,10,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2017-03-01,9,history,2021-03-01,9,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2017-04-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2017-05-01,1,history,2021-03-01,1,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2017-06-01,1,history,2021-03-01,1,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2017-07-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2017-08-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2017-09-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2017-10-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2017-11-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2017-12-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2018-01-01,2,history,2021-03-01,2,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2018-02-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2018-03-01,12,history,2021-03-01,12,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2018-04-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2018-05-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2018-06-01,14,history,2021-03-01,14,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2018-07-01,49,history,2021-03-01,49,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2018-08-01,34,history,2021-03-01,34,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2018-09-01,10,history,2021-03-01,10,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2018-10-01,1,history,2021-03-01,1,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2018-11-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2018-12-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2019-01-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2019-02-01,1,history,2021-03-01,1,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2019-03-01,2,history,2021-03-01,2,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2019-04-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2019-05-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2019-06-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2019-07-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2019-08-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2019-09-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2019-10-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2019-11-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2019-12-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2020-01-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2020-02-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2020-03-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2020-04-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2020-05-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2020-06-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2020-07-01,184,history,2021-03-01,184,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2020-08-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2020-09-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
All Other,601130,2020-10-01,0,history,2021-03-01,0,PRIMO WATER COOLER-WHT,DISPEN-TL,DISPEN-TL,Primo,Domestic
